ICAO,Latitude,Longitude,Name
LFQV,"49° 47' 2.04"" N","4° 38' 49.49"" E",Charleville-Mézières Airport FR
LFQW,"47° 38' 15.36"" N","6° 12' 14.11"" E",Vesoul-Frotey Airport FR
LFRA,"47° 29' 57.12"" N","0° 34' 22.00"" W",Angers Avrille Airport FR
LFRB,"48° 26' 52.44"" N","4° 25' 6.74"" W",Brest Bretagne Airport FR
LFRC,"49° 39' 0.36"" N","1° 28' 13.01"" W",Cherbourg - Maupertus Airport FR
LFRD,"48° 35' 15.72"" N","2° 4' 47.86"" W",Dinard/Plertuit/St. Malo Airport FR
LFRE,"47° 17' 21.83"" N","2° 20' 47.00"" W",La Baule-Escoublac Airport FR
LFRF,"48° 52' 59.15"" N","1° 33' 51.01"" W",Granville Airport FR
LFRG,"49° 21' 55.08"" N","0° 9' 15.50"" E",Deauville/Saint Gatien Airport FR
LFRH,"47° 45' 38.16"" N","3° 26' 24.00"" W",Lorient South Brittany Airport FR
LFRI,"46° 42' 6.84"" N","1° 22' 43.07"" W",La Roche-sur-Yon Aerodrome FR
LFRJ,"48° 31' 49.08"" N","4° 9' 5.90"" W",Landivisiau Air Base FR
LFRK,"49° 10' 23.89"" N","0° 26' 60.00"" W",Caen - Carpiquet_Airport FR
LFRM,"47° 56' 54.96"" N","0° 12' 6.00"" E",Le Mans-Arnage Airport FR
LFRN,"48° 4' 10.20"" N","1° 44' 5.24"" W",St. Jacques Airport FR
LFRO,"48° 45' 15.83"" N","3° 28' 17.98"" W",Lannion - Côte de Granit Airport FR
LFRQ,"47° 58' 29.99"" N","4° 10' 4.04"" W",Quimper - Cornouaille Airport FR
LFRS,"47° 9' 11.51"" N","1° 36' 38.63"" W",Nantes Atlantique Airport FR
LFRT,"48° 32' 16.08"" N","2° 51' 15.98"" W",Saint-Brieuc-Armor Airport FR
LFRU,"48° 36' 11.52"" N","3° 48' 56.81"" W",Morlaix-Ploujean Airport FR
LFRV,"47° 43' 23.88"" N","2° 43' 6.82"" W",Vannes-Meucon Airport FR
LFRZ,"47° 18' 43.92"" N","2° 8' 57.05"" W",Saint-Nazaire-Montoir Airport FR
LFSA,"47° 16' 28.92"" N","6° 5' 3.01"" E",Besançon Thise Airport FR
LFSB,"47° 35' 22.56"" N","7° 31' 47.68"" E",EuroAirport Basel Mulhouse Freiburg FR
LFSD,"47° 16' 8.05"" N","5° 5' 24.00"" E",Dijon-Longvic Airbase (Bourgogne Aéroport) FR
LFSF,"49° 4' 18.12"" N","6° 7' 54.01"" E",Metz-Frescaty (BA 128) Air Base FR
LFSG,"48° 19' 30.00"" N","6° 4' 11.93"" E",Épinal - Mirecourt Airport FR
LFSM,"47° 29' 13.20"" N","6° 47' 25.94"" E",Montbéliard-Courcelles Airport FR
LFSN,"48° 41' 31.56"" N","6° 13' 49.66"" E",Nancy-Essey Airport FR
LFSQ,"47° 39' 20.17"" N","7° 0' 38.99"" E",Belfort - Fontaine Airport FR
LFSR,"49° 18' 36.00"" N","4° 3' 0.00"" E",Reims-Champagne (BA 112) Airport FR
LFST,"48° 32' 17.88"" N","7° 37' 41.63"" E",Strasbourg Entzheim International Airport FR
LFSW,"49° 0' 19.08"" N","4° 5' 12.98"" E",Épernay Plivot Airport FR
LFSZ,"48° 13' 26.04"" N","5° 56' 7.01"" E",Vittel Champ De Course Airport FR
LFTH,"43° 5' 50.29"" N","6° 8' 45.71"" E",Toulon-Hyères Airport FR
LFTW,"43° 45' 26.64"" N","4° 24' 58.86"" E",Garons Airport FR
LFTZ,"43° 12' 19.43"" N","6° 28' 55.20"" E",La Méle Airport FR
LFVM,"47° 5' 43.80"" N","56° 22' 49.08"" W",Miquelon Airport PM
LFVP,"46° 45' 46.44"" N","56° 10' 23.16"" W",Saint Pierre Airport FR
LGAD,"37° 55' 14.52"" N","21° 17' 33.36"" E",Andravida Airport GR
LGAG,"38° 36' 7.20"" N","21° 21' 4.32"" E",Agrinion Airport GR
LGAL,"40° 51' 21.24"" N","25° 57' 22.68"" E",Dimokritos Airport GR
LGAT,"37° 53' 35.88"" N","23° 43' 33.96"" E",Athen Helenikon Airport GR
LGAV,"37° 56' 11.04"" N","23° 56' 40.20"" E",Athens International Airport GR
LGBL,"39° 13' 10.56"" N","22° 47' 39.48"" E",International Airport of Central Greece GR
LGHI,"38° 20' 35.52"" N","26° 8' 26.16"" E",Chios Island National Airport GR
LGHL,"37° 17' 51.00"" N","23° 8' 52.08"" E",Porto Cheli Airport GR
LGIK,"37° 40' 57.72"" N","26° 20' 49.56"" E",Ikaria Airport GR
LGIO,"39° 41' 47.04"" N","20° 49' 21.00"" E",Ioannina National Airport GR
LGIR,"35° 20' 22.92"" N","25° 10' 49.08"" E",Nikos Kazantzakis International Airport GR
LGKA,"40° 26' 46.68"" N","21° 16' 55.92"" E",Kastoria National Airport GR
LGKC,"36° 16' 27.48"" N","23° 1' 1.20"" E",Kithira Airport GR
LGKF,"38° 7' 12.35"" N","20° 30' 1.80"" E",Kefallinia Airport GR
LGKJ,"36° 8' 30.12"" N","29° 34' 35.04"" E",Kastelorizo Island Public Airport GR
LGKL,"37° 4' 5.87"" N","22° 1' 31.80"" E",Kalamata Airport GR
LGKO,"36° 47' 35.88"" N","27° 5' 30.12"" E","Kos Island International Airport, Hippocrates GR"
LGKP,"35° 25' 17.03"" N","27° 8' 45.60"" E",Karpathos Airport GR
LGKR,"39° 36' 6.83"" N","19° 54' 42.12"" E",Ioannis Kapodistrias International Airport (Corfu Internatio GR
LGKS,"35° 25' 17.03"" N","26° 54' 36.00"" E",Kasos Airport GR
LGKV,"40° 54' 47.88"" N","24° 37' 9.12"" E",Alexander the Great International Airport GR
LGKY,"36° 57' 47.88"" N","26° 56' 26.16"" E",Kalymnos Airport GR
LGKZ,"40° 17' 9.95"" N","21° 50' 26.88"" E",Philippos Airport GR
LGLE,"37° 11' 5.63"" N","26° 48' 1.08"" E",Leros Airport GR
LGLM,"39° 55' 1.56"" N","25° 14' 10.68"" E",Limnos Airport GR
LGLR,"39° 39' 22.62"" N","22° 20' 24.00"" E",Larisa Airport GR
LGMK,"37° 26' 6.36"" N","25° 20' 53.16"" E",Mykonos Island National Airport GR
LGML,"36° 41' 48.84"" N","24° 28' 36.84"" E",Milos Island National Airport GR
LGMT,"39° 3' 24.13"" N","26° 35' 53.88"" E",Mytilene International Airport GR
LGNX,"37° 4' 51.96"" N","25° 22' 5.16"" E",Naxos Island National Airport GR
LGPA,"37° 0' 37.08"" N","25° 7' 41.16"" E",Paros National Airport GR
LGPL,"36° 34' 47.64"" N","26° 22' 32.88"" E",Astypalaia Airport GR
LGPZ,"38° 55' 31.80"" N","20° 45' 55.08"" E",Aktion Airport GR
LGRP,"36° 24' 19.44"" N","28° 5' 10.32"" E","Rhodes International Airport, ""Diagoras"" GR"
LGRX,"38° 9' 3.96"" N","21° 25' 32.16"" E",Araxos Airport GR
LGSA,"35° 31' 54.12"" N","24° 8' 58.92"" E","Chania International Airport (""Ioannis Daskalogiannis"") GR"
LGSK,"39° 10' 37.56"" N","23° 30' 13.32"" E",Skiathos Island National Airport GR
LGSM,"37° 41' 24.00"" N","26° 54' 42.12"" E","Samos International Airport ""Aristarchos of Samos"" GR"
LGSO,"37° 25' 22.07"" N","24° 57' 3.24"" E",Syros Airport GR
LGSP,"36° 58' 26.04"" N","22° 31' 34.68"" E",Sparti Airport GR
LGSR,"36° 23' 57.12"" N","25° 28' 45.48"" E",Santorini Airport GR
LGST,"35° 12' 57.96"" N","26° 6' 4.68"" E",Sitia Airport GR
LGSY,"38° 58' 3.37"" N","24° 29' 13.92"" E",Skiros Airport GR
LGTS,"40° 31' 10.92"" N","22° 58' 15.24"" E",Makedonia Airport GR
LGZA,"37° 45' 3.24"" N","20° 53' 3.48"" E","Zakynthos International Airport, ""Dionysios Solomos"" GR"
LHBP,"47° 26' 12.84"" N","19° 15' 20.16"" E",Budapest Ferenc Liszt International Airport HU
LHDC,"47° 29' 20.04"" N","21° 36' 55.08"" E",Debrecen Airport HU
LHMC,"48° 8' 12.85"" N","20° 47' 29.04"" E",Miskolc Airport HU
LHPP,"45° 59' 27.23"" N","18° 14' 27.60"" E",Pécs Pogány Airport HU
LHPR,"47° 37' 27.84"" N","17° 48' 48.96"" E",Győr-Pér International Airport HU
LHSM,"46° 41' 11.04"" N","17° 9' 32.76"" E",Sármellék International Airport HU
LHTA,"46° 23' 35.16"" N","17° 55' 3.00"" E",Taszár Air Base HU
LHUD,"46° 14' 48.84"" N","20° 5' 26.88"" E",Szeged Glider Airport HU
LIBC,"38° 59' 49.92"" N","17° 4' 48.72"" E",Crotone Airport IT
LIBD,"41° 8' 20.04"" N","16° 45' 38.16"" E",Palese Macchie Airport IT
LIBF,"41° 25' 58.44"" N","15° 32' 6.00"" E",Foggia / Gino Lisa Airport IT
LIBG,"40° 31' 3.01"" N","17° 24' 11.52"" E",Taranto / Grottaglie Airport IT
LIBN,"40° 14' 21.12"" N","18° 7' 59.88"" E",Lecce Airport IT
LIBP,"42° 25' 54.13"" N","14° 10' 51.96"" E",Pescara Airport IT
LIBR,"40° 39' 27.36"" N","17° 56' 49.20"" E",Casale Airport IT
LICA,"38° 54' 19.44"" N","16° 14' 32.28"" E",Lamezia Terme International Airport IT
LICC,"37° 28' 0.48"" N","15° 3' 59.04"" E",Catania-Fontanarossa Airport IT
LICD,"35° 29' 52.43"" N","12° 37' 5.16"" E",Lampedusa Airport IT
LICG,"36° 48' 59.41"" N","11° 58' 8.04"" E",Pantelleria Airport IT
LICJ,"38° 10' 33.60"" N","13° 5' 27.60"" E",Palermo International Airport (Aeroporto Falcone e Borsellin IT
LICR,"38° 4' 16.32"" N","15° 39' 5.76"" E",Reggio Calabria Airport IT
LICT,"37° 54' 41.04"" N","12° 29' 16.80"" E",Trapani-Birgi Airport IT
LICZ,"37° 24' 6.12"" N","14° 55' 20.64"" E",Sigonella Airport IT
LIDB,"46° 10' 3.00"" N","12° 14' 52.44"" E",Arturo dell'Oro IT
LIDR,"44° 21' 51.48"" N","12° 13' 29.64"" E",Ravenna Airport IT
LIEA,"40° 37' 55.56"" N","8° 17' 26.77"" E",Fertilia Airport (Alghero Airport) IT
LIED,"39° 21' 15.11"" N","8° 58' 20.93"" E",Rafsu Decimomannu Airport IT
LIEE,"39° 15' 5.40"" N","9° 3' 15.41"" E",Cagliari Airport IT
LIEO,"40° 53' 55.32"" N","9° 31' 3.47"" E",Olbia-Costa Smerelda Airport IT
LIET,"39° 55' 7.68"" N","9° 40' 58.73"" E",Tortoli' / Arbatax Airport IT
LILN,"45° 44' 31.92"" N","8° 53' 17.63"" E",Varese / Venegono Airport IT
LILQ,"43° 59' 9.60"" N","10° 8' 34.08"" E",Massa Cinquale Airport IT
LIMC,"45° 37' 50.16"" N","8° 43' 41.20"" E",Malpensa International Airport IT
LIME,"45° 40' 26.04"" N","9° 42' 15.01"" E",Orio al Serio International Airport IT
LIMF,"45° 12' 2.89"" N","7° 38' 58.67"" E",Turin International Airport IT
LIMG,"44° 3' 2.15"" N","8° 7' 38.75"" E",Albenga Airport IT
LIMJ,"44° 24' 47.88"" N","8° 50' 15.00"" E",Aeroporto Cristoforo Colombo IT
LIML,"45° 26' 42.36"" N","9° 16' 36.26"" E",Linate Airport IT
LIMP,"44° 49' 28.20"" N","10° 17' 47.04"" E","Parma Airport (Aeroporto di Parma ""Giuseppe Verdi"") IT"
LIMS,"44° 54' 47.16"" N","9° 43' 23.99"" E",Piacenza Airport IT
LIMW,"45° 44' 18.60"" N","7° 22' 7.39"" E",Corrado Gex Airport IT
LIMZ,"44° 32' 49.20"" N","7° 37' 23.59"" E",Cuneo / Levaldigi Airport IT
LIPA,"46° 1' 54.83"" N","12° 35' 47.40"" E",Aviano Air Base IT
LIPB,"46° 27' 36.72"" N","11° 19' 35.04"" E",Bolzano Airport IT
LIPD,"46° 1' 55.92"" N","13° 11' 12.48"" E",Udine / Campoformido Air Base IT
LIPE,"44° 32' 7.44"" N","11° 17' 19.32"" E","Bologna-Borgo Panigale ""Guglielmo Marconi"" Airport IT"
LIPH,"45° 38' 54.24"" N","12° 11' 39.84"" E",Treviso Airport IT
LIPK,"44° 11' 41.28"" N","12° 4' 12.36"" E",Forlì Airport IT
LIPO,"45° 25' 44.05"" N","10° 19' 50.16"" E",Brescia Montichiari International Airport IT
LIPQ,"45° 49' 39.00"" N","13° 28' 19.92"" E",Friuli Venezia Giulia Airport IT
LIPR,"44° 1' 13.09"" N","12° 36' 42.12"" E",Federico Fellini International Airport IT
LIPT,"45° 34' 24.23"" N","11° 31' 46.20"" E",Vicenza Airport IT
LIPU,"45° 23' 44.89"" N","11° 50' 52.44"" E",Padova Airport IT
LIPX,"45° 23' 44.51"" N","10° 53' 18.60"" E",Verona / Villafranca Airport IT
LIPY,"43° 36' 58.68"" N","13° 21' 44.28"" E",Falconara Airport IT
LIPZ,"45° 30' 19.08"" N","12° 21' 6.84"" E",Marco Polo International Airport IT
LIQB,"43° 27' 21.23"" N","11° 50' 49.20"" E",Arezzo Airport IT
LIQL,"43° 49' 41.52"" N","10° 34' 41.16"" E",Lucca / Tassignano Airport IT
LIQN,"42° 25' 37.92"" N","12° 51' 6.12"" E",Rieti Airport IT
LIQS,"43° 15' 22.69"" N","11° 15' 18.00"" E",Siena Airport IT
LIRA,"41° 47' 57.84"" N","12° 35' 41.64"" E",Rome Ciampino Airport IT
LIRF,"41° 48' 16.20"" N","12° 15' 2.88"" E",Leonardo Da Vinci International Airport IT
LIRH,"41° 38' 47.04"" N","13° 17' 59.28"" E",Frosinone Military Airport IT
LIRI,"40° 37' 13.44"" N","14° 54' 40.68"" E",Salerno Airport IT
LIRJ,"42° 45' 37.08"" N","10° 14' 21.84"" E",Marina di Campo Airport IT
LIRL,"41° 32' 32.64"" N","12° 54' 32.40"" E",Latina Airport IT
LIRN,"40° 53' 9.61"" N","14° 17' 26.88"" E",Naples International Airport IT
LIRP,"43° 41' 2.04"" N","10° 23' 33.72"" E",Galileo Galilei Airport IT
LIRQ,"43° 48' 36.00"" N","11° 12' 18.36"" E",Peretola Airport IT
LIRS,"42° 45' 34.92"" N","11° 4' 18.84"" E",Grosseto Airport IT
LIRZ,"43° 5' 45.25"" N","12° 30' 47.52"" E",Perugia / San Egidio Airport IT
LJLJ,"46° 13' 25.33"" N","14° 27' 27.36"" E",Brnik Airport SI
LJMB,"46° 28' 47.64"" N","15° 41' 9.96"" E",Maribor Airport SI
LJPZ,"45° 28' 24.24"" N","13° 36' 54.00"" E",Portoro? Airport SI
LKHO,"49° 18' 51.84"" N","17° 34' 8.04"" E",HoleÅ¡ov Airport CZ
LKKU,"49° 1' 45.84"" N","17° 26' 22.92"" E",Kunovice Airport CZ
LKKV,"50° 12' 10.80"" N","12° 54' 54.00"" E",Karlovy Vary Airport CZ
LKMR,"49° 55' 22.07"" N","12° 43' 28.92"" E",Mariánské LáznÄ› Airport CZ
LKMT,"49° 41' 46.68"" N","18° 6' 39.96"" E",Ostrava-Mosnov International Airport CZ
LKPD,"50° 0' 48.24"" N","15° 44' 18.96"" E",Pardubice Airport CZ
LKPO,"49° 25' 32.88"" N","17° 24' 16.92"" E",PÅ™erov Air Base CZ
LKPR,"50° 6' 2.88"" N","14° 15' 36.00"" E",Václav Havel Airport Prague CZ
LKTB,"49° 9' 4.67"" N","16° 41' 39.84"" E",Brno-Tu?any Airport CZ
LKZA,"49° 55' 41.88"" N","18° 4' 41.88"" E",Zabreh Ostrava Airport CZ
LLBG,"32° 0' 41.03"" N","34° 53' 12.12"" E",Ben Gurion International Airport IL
LLBS,"31° 17' 13.20"" N","34° 43' 22.80"" E",Be'er Sheva Airport IL
LLET,"29° 33' 40.68"" N","34° 57' 36.35"" E",J. Hozman Airport IL
LLEY,"30° 37' 18.12"" N","35° 12' 11.88"" E",Ein Yahav Airfield IL
LLHA,"32° 48' 33.84"" N","35° 2' 35.15"" E",Haifa Airport IL
LLIB,"32° 58' 51.60"" N","35° 34' 18.84"" E",Rosh Pina Airport IL
LLKS,"33° 13' 0.13"" N","35° 35' 59.99"" E",Qiryat Shemona Airport IL
LLMR,"30° 39' 2.16"" N","34° 48' 24.84"" E",Mitzpe Ramon Airfield IL
LLMZ,"31° 19' 41.52"" N","35° 23' 18.96"" E",Bar Yehuda Airfield IL
LLOV,"29° 56' 25.08"" N","34° 56' 8.88"" E",Ovda International Airport IL
LLRM,"30° 46' 33.96"" N","34° 40' 0.11"" E",Ramon Air Base IL
LLSD,"32° 6' 52.92"" N","34° 46' 55.92"" E",Sde Dov Airport IL
LLYT,"29° 54' 22.32"" N","35° 4' 0.12"" E",Yotvata Airfield IL
LMMG,"36° 1' 38"" N","14° 16' 19"" E",Xewkija Heliport MT
LMML,"35° 51' 26.99"" N","14° 28' 39.00"" E",Malta International Airport MT
LOIH,"47° 23' 5.99"" N","9° 41' 60.00"" E",Hohenems-Dornbirn Airport AT
LOWG,"46° 59' 27.96"" N","15° 26' 22.56"" E",Graz Airport AT
LOWI,"47° 15' 36.72"" N","11° 20' 38.40"" E",Innsbruck Kranebitten Airport AT
LOWK,"46° 38' 33.01"" N","14° 20' 15.72"" E",Klagenfurt Airport AT
LOWL,"48° 13' 59.52"" N","14° 11' 15.00"" E",Linz Airport AT
LOWS,"47° 47' 35.88"" N","13° 0' 15.48"" E",Salzburg Airport AT
LOWW,"48° 6' 37.07"" N","16° 34' 10.92"" E",Vienna International Airport AT
LPAZ,"36° 58' 17.04"" N","25° 10' 14.16"" W",Aeroporto de Santa Maria PT
LPBG,"41° 51' 28.08"" N","6° 42' 25.67"" W",Bragança Airport PT
LPBJ,"38° 4' 44.04"" N","7° 55' 56.64"" W",Beja International Airport PT
LPBR,"41° 35' 13.56"" N","8° 26' 42.50"" W",Braga Airport PT
LPCH,"41° 43' 20.37"" N","7° 27' 47.34"" W",Chaves Airport PT
LPCO,"40° 9' 25.92"" N","8° 28' 12.00"" W",Coimbra Airport PT
LPCR,"39° 40' 17.40"" N","31° 6' 48.96"" W",Corvo Airport PT
LPCV,"40° 15' 53.28"" N","7° 28' 47.86"" W",Covilha Airport PT
LPFL,"39° 27' 19.08"" N","31° 7' 53.04"" W",Flores Airport PT
LPFR,"37° 0' 51.84"" N","7° 57' 57.28"" W",Faro Airport (Portugal) PT
LPGR,"39° 5' 31.92"" N","28° 1' 47.28"" W",Graciosa Airport PT
LPHR,"38° 31' 11.64"" N","28° 42' 57.24"" W",Horta Airport PT
LPLA,"38° 45' 42.48"" N","27° 5' 26.88"" W",Lajes Airport PT
LPMA,"32° 41' 52.44"" N","16° 46' 28.20"" W",Madeira Airport PT
LPMT,"38° 42' 14.04"" N","9° 2' 9.31"" W",Montijo Airport PT
LPPD,"37° 44' 28.32"" N","25° 41' 52.44"" W",João Paulo II Airport (Ponta Delgada Airport) PT
LPPI,"38° 33' 15.47"" N","28° 26' 28.68"" W",Pico Airport PT
LPPM,"37° 8' 57.48"" N","8° 35' 2.25"" W",Portimao Airport PT
LPPR,"41° 14' 53.16"" N","8° 40' 53.00"" W",Francisco Sá Carneiro Airport PT
LPPS,"33° 4' 24.23"" N","16° 21' 0.00"" W",Porto Santo Airport PT
LPPT,"38° 46' 52.68"" N","9° 8' 9.31"" W",Portela Airport PT
LPSI,"37° 56' 30.09"" N","8° 49' 2.28"" W",Sines Airport PT
LPSJ,"38° 39' 55.80"" N","28° 10' 32.88"" W",São Jorge Airport PT
LPVR,"41° 16' 27.48"" N","7° 43' 13.69"" W",Vila Real Airport PT
LPVZ,"40° 43' 31.79"" N","7° 53' 20.36"" W",Viseu Airport PT
LQBK,"44° 56' 29.04"" N","17° 17' 51.00"" E",Banja Luka International Airport BA
LQMO,"43° 16' 58.45"" N","17° 50' 45.24"" E",Mostar International Airport BA
LQSA,"43° 49' 28.56"" N","18° 19' 53.40"" E",Sarajevo International Airport BA
LQTZ,"44° 27' 31.31"" N","18° 43' 29.28"" E",Tuzla International Airport BA
LRAR,"46° 10' 35.77"" N","21° 15' 43.20"" E",Arad International Airport RO
LRBC,"46° 31' 18.84"" N","26° 54' 37.08"" E",George Enescu International Airport RO
LRBM,"47° 39' 30.25"" N","23° 28' 12.00"" E",Baia Mare Airport RO
LRBS,"44° 30' 11.52"" N","26° 6' 7.56"" E","Bucharest ""Aurel Vlaicu"" Airport RO"
LRCK,"44° 21' 43.93"" N","28° 29' 17.88"" E",Mihail Kog?lniceanu International Airport RO
LRCL,"46° 47' 6.71"" N","23° 41' 10.32"" E",Cluj-Napoca International Airport RO
LRCS,"45° 25' 11.99"" N","22° 15' 11.88"" E",Caransebe? Airport RO
LRCV,"44° 19' 5.16"" N","23° 53' 18.96"" E",Craiova Airport RO
LRIA,"47° 10' 42.60"" N","27° 37' 14.16"" E",Iași International Airport RO
LROD,"47° 1' 31.08"" N","21° 54' 9.00"" E",Oradea International Airport RO
LROP,"44° 34' 19.92"" N","26° 6' 7.92"" E",Henri Coandă International Airport RO
LRSB,"45° 47' 8.16"" N","24° 5' 28.68"" E",Sibiu International Airport RO
LRSM,"47° 42' 11.88"" N","22° 53' 8.52"" E",Satu Mare International Airport RO
LRSV,"47° 41' 15.00"" N","26° 21' 14.76"" E",Suceava Airport RO
LRTC,"45° 3' 45.00"" N","28° 42' 51.48"" E",Tulcea Airport RO
LRTM,"46° 28' 3.72"" N","24° 24' 45.00"" E",Târgu Mure? International Airport RO
LRTR,"45° 48' 35.63"" N","21° 20' 16.44"" E",Traian Vuia International Airport RO
LSGC,"47° 5' 2.04"" N","6° 47' 34.22"" E",Les Eplatures Airport CH
LSGG,"46° 14' 17.15"" N","6° 6' 32.22"" E",Geneva Airport CH
LSGN,"46° 57' 27.00"" N","6° 51' 52.99"" E",Neuchatel Airport CH
LSGS,"46° 13' 10.56"" N","7° 19' 36.34"" E",Sion Airport CH
LSMI,"46° 40' 35.77"" N","7° 52' 44.69"" E",Interlaken Air Base CH
LSZA,"46° 0' 15.48"" N","8° 54' 38.09"" E",Lugano Airport CH
LSZB,"46° 54' 50.76"" N","7° 29' 49.74"" E",Bern Airport CH
LSZC,"46° 58' 28.00"" N","8° 23' 49.00"" E",Buochs Airport CH
LSZG,"47° 10' 53.76"" N","7° 25' 1.88"" E",Grenchen Airport CH
LSZH,"47° 27' 52.92"" N","8° 32' 57.01"" E",Zurich Airport CH
LSZL,"46° 9' 38.88"" N","8° 52' 42.99"" E",Locarno Airport CH
LSZR,"47° 29' 6.00"" N","9° 33' 38.77"" E",St. Gallen Altenrhein Airport CH
LSZS,"46° 32' 2.76"" N","9° 53' 2.80"" E",St Moritz - Samedan Airport CH
LTAC,"40° 7' 41.16"" N","32° 59' 42.35"" E",Esenboga International Airport TR
LTAD,"39° 56' 59.27"" N","32° 41' 18.96"" E",Etismegut Airport TR
LTAF,"36° 58' 55.92"" N","35° 16' 49.44"" E",Adana Şakirpaşa Airport TR
LTAG,"37° 0' 7.57"" N","35° 25' 33.24"" E",Incirlik Air Base TR
LTAH,"38° 43' 35.03"" N","30° 36' 3.96"" E",Afyon Airport TR
LTAI,"36° 53' 55.32"" N","30° 48' 1.80"" E",Antalya Airport TR
LTAJ,"36° 56' 49.92"" N","37° 28' 43.32"" E",Oğuzeli Airport TR
LTAK,"36° 34' 28.04"" N","36° 9' 12.31"" E",Hatay Airport TR
LTAL,"41° 18' 51.12"" N","33° 47' 44.88"" E",Kastamonu Airport TR
LTAN,"37° 58' 44.40"" N","32° 33' 42.84"" E",Konya Airport TR
LTAP,"40° 49' 45.84"" N","35° 31' 19.20"" E",Merzifon Airport TR
LTAQ,"41° 16' 43.12"" N","36° 18' 18.65"" E",Samsun Samair Airport TR
LTAR,"39° 48' 49.68"" N","36° 54' 12.60"" E",Sivas Airport TR
LTAS,"41° 30' 23.04"" N","32° 5' 18.96"" E",Zonguldak Airport TR
LTAT,"38° 26' 7.08"" N","38° 5' 27.60"" E",Erhac Airport TR
LTAU,"38° 46' 13.44"" N","35° 29' 43.44"" E",Erkilet International Airport TR
LTAW,"40° 18' 26.75"" N","36° 22' 2.67"" E",Tokat Airport TR
LTAY,"37° 47' 8.16"" N","29° 42' 4.68"" E",Çardak Airport TR
LTAZ,"38° 46' 18.84"" N","34° 32' 4.20"" E",Kapadokya Airport TR
LTBA,"40° 58' 36.83"" N","28° 48' 52.56"" E",Atatürk Airport TR
LTBE,"40° 13' 59.88"" N","29° 0' 33.12"" E",Bursa Airport TR
LTBF,"39° 37' 9.48"" N","27° 55' 33.60"" E",Balıkesir Merkez Airport TR
LTBG,"40° 19' 4.80"" N","27° 58' 39.72"" E",Band?rma Airport TR
LTBH,"40° 8' 15.72"" N","26° 25' 36.48"" E",Canakkale Airport TR
LTBI,"39° 47' 2.76"" N","30° 34' 55.56"" E",Eski?ehir Airport TR
LTBJ,"38° 17' 32.64"" N","27° 9' 25.20"" E",Adnan Menderes Airport TR
LTBL,"38° 30' 46.80"" N","27° 0' 36.36"" E",Çiğli Air Base TR
LTBO,"38° 40' 53.40"" N","29° 28' 18.12"" E",U?ak Airport TR
LTBQ,"40° 44' 6.00"" N","30° 4' 59.88"" E",Cengiz Topel Airport TR
LTBR,"40° 15' 18.72"" N","29° 33' 45.36"" E",Bursa Yenisehir Airport TR
LTBS,"36° 42' 47.16"" N","28° 47' 33.00"" E",Dalaman Airport TR
LTBU,"41° 8' 17.52"" N","27° 55' 8.76"" E",Çorlu Airport TR
LTBV,"37° 8' 24.35"" N","27° 40' 10.92"" E",Bodrum-Imsik Airport TR
LTBY,"39° 48' 35.63"" N","30° 31' 9.84"" E",Anadolu Airport TR
LTCA,"38° 36' 24.84"" N","39° 17' 29.04"" E",Elazığ Airport TR
LTCC,"37° 53' 38.05"" N","40° 12' 3.60"" E",Diyarbak?r Airport TR
LTCD,"39° 42' 36.72"" N","39° 31' 37.20"" E",Erzincan Airport TR
LTCE,"39° 57' 23.40"" N","41° 10' 12.72"" E",Erzurum Airport TR
LTCF,"40° 33' 43.92"" N","43° 6' 54.01"" E",Kars Airport TR
LTCG,"40° 59' 42.35"" N","39° 47' 22.92"" E","Trabzon Airport? Trabzon, Turkey TR"
LTCH,"37° 5' 39.48"" N","38° 50' 49.56"" E",Şanlıurfa Airport TR
LTCI,"38° 28' 5.52"" N","43° 19' 56.27"" E",Ferit Melen Airport TR
LTCJ,"37° 55' 44.40"" N","41° 6' 59.76"" E",Batman Airport TR
LTCK,"38° 44' 52.08"" N","41° 39' 40.33"" E",Mus Airport TR
LTCL,"37° 58' 44.04"" N","41° 50' 25.44"" E",Siirt Airport TR
LTCM,"42° 1' 8.42"" N","35° 4' 45.09"" E",Sinop Airport TR
LTCN,"37° 32' 19.77"" N","36° 57' 12.68"" E",Kahramanmara? Airport TR
LTCO,"39° 39' 16.35"" N","43° 1' 33.52"" E",Agri Airport TR
LTCP,"37° 43' 53.04"" N","38° 28' 8.04"" E",Adıyaman Airport TR
LTCR,"37° 13' 23.88"" N","40° 37' 54.11"" E",Mardin Airport TR
LTCS,"37° 26' 44.39"" N","38° 53' 44.13"" E",ÅžanlÄ±urfa GAP Airport TR
LTDA,"36° 21' 46.00"" N","36° 16' 56.00"" E",Hatay Airport TR
LTFC,"37° 51' 19.44"" N","30° 22' 6.24"" E",Suleyman Demirel Airport TR
LTFD,"39° 33' 16.56"" N","27° 0' 49.68"" E",Edremit Korfez Airport TR
LTFE,"37° 15' 2.16"" N","27° 39' 51.48"" E",Milas-Bodrum Airport TR
LTFG,"36° 17' 57.18"" N","32° 18' 2.15"" E",GazipaÅŸa Airport TR
